content
" SURYA.co.id | PADANG—Ketua Umum DPP Partai Golkar Airlangga Hartarto menginstruksikan seluruh kader di Sumatera Barat untuk merebut kembali kejayaan partai berlogo pohon beringin pada Pemilu 2024.Ketum Golkar menegaskan, partainya menargetkan menjadi nomor satu di Padang juga wilayah lain di Sumbar. Ia meminta kader wajib membuat perencanaan target perolehan suara pemilih.Airlangga menututurkan, perolehan suara Golkar pada 2019 cukup rendah di Sumatera Barat. Oleh karena itu pihaknya meminta soliditas dan kerja gotong rotong kader sebagai kunci memperoleh kemenangan.""Kita semuanya bersatu, tagline Partai Golkar adalah Bersatu untuk Menang. Jadi semuanya bersatu, apalagi di Sumatera Barat kita harus merebut kejayaan Partai Golkar,” tutur Airlangga saat menyampaikan pidato pada acara silaturahmi keluarga Partai Golkar di Padang, Sumatera Barat, Sabtu (9/4/2022).Airlangga yang juga Menteri Koordinator Bidang Perekonomian ini menyampaikan, generasi milenial diprediksi akan mendominasi jumlah pemilih pada Pemilu 2024.""Kampanye Golkar harus menyasar kepada milenial. Kita juga harus punya kader-kader yang milenial,” tegas Airlangga.Menko Airlangga menegaskan, DPP maupun dirinya tidak pernah meminta sesuatu apapun kepada kepala daerah, anggota legislatif berbagai tingkatan yang diusung Golkar. Padahal, banyak kader telah berhasil menjadi pemimpin saat berkarir bersama Golkar.“Sekarang saya meminta, hari ini saya minta untuk memenangkan Partai Golkar, dan saya minta Sumatera Barat, Golkar nomor satu,” tegas Airlangga.Ketum Golkar meminta seluruh kader optimistis menatap kemenangan pileg dan pemilu presiden (pilpres) tahun 2024, sebab sudah 20 tahun partai yang dipimpinnya tidak merasakan kemenangan pilpres.""Sumatera Barat adalah lumbungnya Partai Golkar. Jangan sampai suara Golkar diambil partai lain,” ujar Airlangga.Selanjutnya Airlangga juga menginstruksikan agar kader di seluruh Sumbar hadir ditengah masyarakat. Terutama menjadi penolong saat kondisi sulit. Dekat dengan masyarakat, menurut Airlangga, sama artinya dengan merebut hati mereka untuk memilih Partai Golkar.“Oleh karena itu kegiatan Partai Golkar misalnya membagi sembako atau kegiatan lain itu tentu sangat diperlukan dan seluruh kader Golkar diminta hadir di masyarakat,” tegasnya. (*)"
"SURYA.co.id | SURABAYA - Keputusan pemerintah Kerajaan Arab Saudi yang akan membuka 1 juta jamaah haji pada 2022 merupakan angin segar bagi negara lain, tak terkecuali bagi jamaah Indonesia.Hal tersebut menandakan adanya pertambahan, setelah sekian lama mengalami pembatasan akibat diterpa pandemi Covid 19 selama 2 tahun terakhir.Menanggapi kabar tersebut, Kabid PHU, Kanwil Kementerian Agama Jatim Abdul Haris, menuturkan, informasi ini sudah bertebaran di lini masa media sosial sejak kemarin.""Ada surat dari Arab Saudi yang dibagikan oleh rekan-rekan ke berbagai pihak, dibukanya haji dari Arab Saudi dengan jumlah keseluruhan 1 juta. Setelah itu kami berkoordinasi dengan Kemenag Pusat dan memang itu benar,"" ujar Abdul Haris, Minggu (10/4/2022).Meski demikian, lanjut Haris, dari Kantor Urusan Haji Indonesia di Jeddah masih meminta untuk menunggu pengumuman, secara resmi dari Kerajaaan Arab Saudi.""Tetapi dari kemarin, Menteri Agama sudah konferensi bahwa memang Arab Saudi sudah membuka 1 juta jamaah dari luar. Kalau benar demikian, karena kuota masih belum ada konfirmasi Indonesia dapat berapa, mudah-mudahan dapat banyak,"" harap Abdul Haris.Lebih lanjut Haris menyatakan, dari kebijakan tersebut pihaknya bakal memprioritaskan jamaah tunda atau waiting list, yang berusia 65 tahun ke bawah.""Jadi nanti sistemnya kami tunggu formatnya seperti apa untuk mengaplikasikan kebijakan tersebut, dalam mengambil jamaah usia 65 tahun ke bawah, semuanya masih nunggu,"" ucapnya.Menurutnya, masyarakat, khususnya jamaah haji tetap optimis bahwa tahun ini ada pemberangkatan. Dengan memanfaatkan masa tunggu ini, Haris meminta supaya tetap menjaga kesehatan.""Agar pada saat keberangkatan kondisinya fit, tak lupa tetap memperdalam ilmu tentang manasik haji supaya menjadi haji yang mandiri dan tidak bergantung pada pembimbing. Serta tetap menunggu informasi resmi dari Kementerian Agama,"" jelasnya.""Jamaah juga mengikuti tahapan seperti melakukan pemeriksaan kesehatan, memeriksa kembali paspornya, kalau mau mendekati masa kadaluarsa maka segera dilakukan perpanjangan. Kemudian tetap mengikuti Vaksin Meningitis yang sudah dijadwalkan oleh KKP dan Dinkes. Segera melakukan vaksin Booster,"" lanjutnya.Abdul Haris menuturkan, jika tidak ada kendala, mulai tanggal 13 April akan ada Program Booster untuk 1 juta umat, kolaborasi antara Kemenag bekerjasama dengan Dinkes Jatim.""Kegiatan tersebut akan menyediakan vaksin Booster sejuta untuk masyarakat umum, dan calon jamaah. Pembukaannya di Pasuruan Kota dihadiri Gus Menteri,"" tutupnya. "
"Sebagai bagian dari upaya 3T, Pemkot Surabaya juga menyiapkan isolasi terpusat (isoter) di Hotel Asrama Haji (HAH) dan RS Lapangan Tembak (RSLT). Serta membuka layanan puskesmas 24 jam.Sementara, Wali Kota Surabaya, Eri Cahyadi meminta jajarannya untuk menggiatkan kembali swab massal, swab hunter dan 3T. Hal itu dilakukan agar pasien yang terpapar Covid-19 dapat diketahui dan cepat tertangani.""Kalau kami memasifkan kembali swab hunter dan 3T, kami akan lebih tahu kluster-klusternya, minimal tracing itu 1:20. Jangan sampai menjadi bom waktu seperti varian Delta di tahun 2021,” kata Cak Eri dikonfirmasi terpisah.Agar pasien Covid-19 cepat ditangani, ia kembali memperpanjang pelayanan di puskesmas selama 24 jam non stop.Seperti di tahun 2021, ia ingin pasien yang ada di tingkat kelurahan dan kecamatan cepat teratasi setelah dinyatakan positif atau reaktif Covid-19.""Hari ini kami buka pelayanan dan pemeriksaan di puskesmas 24 jam. Setelah dinyatakan positif, bisa langsung dibawa ke isoter HAH atau RSLT untuk dirawat,” ujar Cak Eri.Cak Eri menegaskan kembali, pentingnya menerapkan protokol kesehatan (prokes) ketat.Bukan hanya itu, jika ada warga Surabaya yang terkonfirmasi positif Covid-19 diharapkan segera melapor ke puskesmas terdekat atau datang ke isoter yang disediakan oleh Pemkot Surabaya.“Tolong, bagi yang bergejala ringan jangan ke RS, kami sudah imbau kemarin. Kecuali, kalau sudah parah dan menengah baru langsung ke RS,"" imbaunya.""Kedua, kasihan dengan pasien lainnya yang benar-benar butuh pelayanan serius. Insya Allah, nakes kita aman, memang sebagian ada yang kami kerahkan untuk vaksinasi,” tegas Cak Eri."
" SURYA.co.id | SURABAYA - Animo konsumen membeli All New Xenia cukup tinggi. Hal itu karena tingkat efisiensi model terbaru Daihatsu Xenia ini All New Xenia unggul di kelasnya. Konsumsi BBM menjadi pertimbangan utama konsumen dalam membeli mobil.“Apalagi dengan kondisi harga BBM yang tidak menentu sekarang ini, Xenia sudah bisa menjawab tantangan tersebut dengan efisiensi bahan bakarnya,” kata Tunjung Pramusinto, Kepala Wilayah PT Astra International Tbk – Daihatsu Sales Operation Jawa Timur dan Bali, Sabtu (9/4/2022).Menurutnya, konsumsi BBM yang irit menjadi pertimbangan penting bagi konsumen di Jatim dan Bali dalam membeli kendaraan.“Terutama di Bali, karena dengan membaiknya sektor pariwisata, maka kebutuhan akan rental kendaraan meningkat. Ini membutuhkan kendaraan yang irit, muat banyak, dan nyaman,” jelas Tunjung.Meski diakuinya, kenaikan BBM saat ini masih belum terasa dampaknya terhadap penjualan All New Xenia. Walaupun volume penjualan All New Xenia di wilayahnya sudah naik nyaris dua kali lipat. Namun, peluang bagi All New Xenia untuk mengekspose keunggulan irit BBM, sehingga menjadi value added untuk meningkatkan penjualan.Saat ini, market share All New Xenia di Jatim sudah mencapai 7,8 persen. Angka itu naik dari posisi di tahun 2021 yang sebesar 6,5 persen. Sedangkan di Bali, tahun 2021 market share All New Xenia sebesar 8,8 persen, kemudian naik menjadi 9,2 persen di Februari 2022 (ytd).Tunjung optimistis hingga akhir tahun, baik di Jatim dan Bali, market share All New Xenia bisa mencapai 15 persen.""Kami sudah siapkan program-program untuk mengejar target itu,” ujar Tunjung.Pengamat otomotif Bebin Djuana mengatakan, lonjakan harga BBM secara umum tidak mempengaruhi penjualan otomotif. Dia mengakui, mobil yang irit memang menjadi incaran konsumen.“Tetapi, masalahnya, jika iritnya hanya di brosur atau rayuan sales di showroom, akan membuat konsumen kecewa,” kata Bebin.Keunggulan All New Xenia juga diakui Arif Nurhayadi, Komisaris PT Hasanah Korpora Indonesia. ""Saya memilih All New Xenia sebagai kendaraan operasional karena harganya sangat terjangkau, purna jualnya tinggi, fitur inovatif, dan relatif irit,"" komentar Arif.Sementara itu, Marketing & Customer Relations Division Head PT Astra International Daihatsu Sales Operation (AI-DSO) Hendrayadi Lastiyoso menjelaskan, sejak awal diluncurkan hingga hadirnya model terbaru itu, Xenia telah terjual lebih dari 683.000 unit di Indonesia.""All New Xenia juga dilengkapi berbagai fitur keselamatan canggih seperti ABS (Antilock Brake System) dan EBD (Electronic Brakeforce Distribution), HSA (Hill Start Assist), VSC (Vehicle Stability Control), ESS (Emergency Stop Signal), dan Dual Airbag,"" beber Hendrayadi.Dengan berbagai fitur baru tersebut, dirinya optimistis, All New Xenia ini mampu meraup penjualan di kisaran 2.000-2.500 unit per bulannya.Berdasarkan data Gabungan Industri Kendaraan Bermotor di Indonesia (Gaikindo), sepanjang Januari hingga Februari 2022, penjualan Daihatsu All New Xenia mencapai 3.688 unit atau memberikan kontribusi 12 persen dari total penjualan ritel Daihatsu yang mencapai 30.628 unit."
" SURYA.co.id | TUBAN - Sarang lebah avinis atau tawon ndas memang mengkhawatirkan. Keberadaan hewan tersebut bisa saja mengancam jiwa masyarakat.Terlebih jika sarang tawon berada di tempat ibadah, seperti halnya di Musala Dusun Panjunan, Desa Tasikmadu, Kecamatan Palang.Masyarakat atau jemaah merasa was-was, khawatir tawon akan menyengat hingga melaporkan ke petugas Damkar Kabupaten tuban.Begitu petugas datang, seketika sarang lebah dievakuasi pada Sabtu (9/4/2022), selepas tarawih hingga selesai.""Kita mendapatkan laporan adanya gangguan tawon ndas atau avinis,"" kata Kabid Damkar Satpol PP Tuban, Sutaji kepada wartawan, Minggu (10/4/2022).Ia menjelaskan, begitu mendapat laporan tim Damkar Tuban langsung ke lokasi untuk melakukan evakuasi dengan cara pembakaran.Begitu pembakaran selesai, sarang lebah kemudian dievakuasi menggunakan karung.Dalam prosesnya, evakuasi berjalan lancar tanpa ada kendala.Mantan Camat Bancar itupun meminta masyarakat untuk tak ragu melapor, jika menemukan temuan sarang lebah atau ular yang membahayakan.""Tidak sampai ada korban, hanya saja membahayakan. Jangan takut lapor jika ada gangguan sejenis,"" pungkasnya."
"Kondisi mobil pikap ringsek pada bagian depan sebelah kiri. Sedangkan truk tangki dan truk boks rusak ringan di bagian depan, pengemudinya tanpa luka. Ketiga penumpang mobil boks mengalami luka akibat kecelakaan ini. Ada satu penumpang sempat terhimpit kabin mobil  dan luka parah. Petugas kepolisian, warga, dan relawan gotong-royong melakukan evakuasi.Beberapa jam kemudian korban berhasil dikeluarkan dari kabin mobil. Ketiganya dilarikan ke RSUD Tongas untuk mendapat penanganan medis. Sementara, Kanit Laka Lantas Polres Probolinggo Kota, Aiptu Eko Yuli mengatakan, pihaknya tengah menangani kecelakaan karambol ini. Penyebab pasti kecelakaan masih diselidiki. ""Setelah kejadian, kami mengamankan tiga kendaraan yang terlibat kecelakaan. Lalu, kami melakukan upaya pertolongan kepada para korban luka-luka dengan membawanya ke RSUD Tongas. Petugas lain mengatur arus lalu lintas agar tak macet,"" pungkasnya."
" SURYA.co.id | SURABAYA - Memanfaatkan media sosial, Golkar Surabaya mengajak warga untuk menyampaikan aspirasi terkait wisata. Hasilnya, ratusan warga pun antusias menyampaikan berbagai hal terkait pembangunan Kota Pahlawan.Selama sekitar sepekan, (28 Maret hingga 4 April 2022), masyarakat bisa menyampaikan aspirasi melalui akun Instagram resmi Golkar Surabaya, @golkarsurabaya. Pandangan masyarakat ini akan ditindaklanjuti dengan disampaikan kepada Pemerintah Kota.""Ini adalah upaya Partai Golkar untuk menyerap aspirasi masyarakat. Alhamdulillah ratusan masyarakat antusias menyampaikan gagasannya tentang pengembangan pariwisata di Surabaya,"" kata Ketua DPD Partai Golkar Surabaya Arif Fathoni, Minggu (10/4/2022).Menurut anggota Komisi A DPRD Surabaya ini, aspirasi warga Surabaya tersebut menjadi hasil survei DPD Golkar Surabaya. ""Segala aspirasi ini akan kami perjuangkan melalui Fraksi Partai Golkar DPRD Kota Surabaya,"" katanya.""Kami akan bawa dalam rapat dengan dinas terkait. Sehingga bisa mendorong agar menjadi masukan pengembangan pariwisata di Surabaya,"" kata Toni panggilan akrab Arif Fathoni.Adapun beberapa aspirasi warga untuk pengembangan pariwisata di antaranya dari akun Instagram @aiman_0508. Menurut akun tersebut yang masih perlu dikembangkan dari pariwisata Surabaya adalah informasi dan akses.""Karena saat ini informasi lokasi wisata belum benar-benar merata. Masih banyak yang belum tahu, termasuk pekerja hotel bisa memberikan saran lokasi wisata sekitar Surabaya. Akses/transportasi yang aman dan nyaman agar wisatawan mudah menjangkau lokasi wisata,"" kata akun @aiman_0508.Selain itu, dari akun @yudhopindy menyampaikan, yang perlu menjadi perhatian adalah alternatif transportasi ke lokasi wisata.""Jadi diperlukan beberapa moda transportasi semacam Bus Suroboyo dengan rute yang melewati lokasi-lokasi wisata. Misalnya dari Surabaya Carnival ke Surabaya North Quay atau dari Wisata Mangrove ke Hutan Kota Pakal,"" ujar akun @yudhopindy.Begitu halnya dari akun @annisa_xyz menyampaikan, yang perlu dikembangkan di sebagian pariwisata di Surabaya adalah pengelolaan tempat agar dibuat lebih menarik.""Ini karena milenial sekarang lebih senang nongkrong di kafe atau warkop dari pada pergi ke tempat wisata,"" kata @annisa_xyz.Akun @etikyuliaaa mengatakan yang perlu dikembangkan sektor pariwisata di Surabaya adalah infrastruktur seperti tempat cuci tangan yang memadai serta toilet yang bersih dan higienis.Sedangkan menurut akun @ramaniachy, perlu dikembangkan wisata berbasis lingkungan hidup seperti kampung wisata agar budaya lokal Surabaya tetap terjaga dan terlestarikan."
"SURYA.co.id - Berikut cara merekam telepon WhatsApp (WA) menggunakan aplikasi Call Recorder Cube ACR.Diketahui, saat ini WhatsApp menjadi aplikasi pesan sosial terpopuler di dunia dengan pengguna aktif mencapai dua miliar tiap bulannya.Tak hanya mengirimkan pesan, Anda juga bisa melakukan panggilan telepon lewat aplikasi sosial milik Meta tersebut.Sebagai catatan, WhatsApp memang tidak memiliki fitur bawaan untuk melakukan panggilan telepon.Jadi bagi pengguna HP Android yang ingin merekam panggilan telepon WhatsApp harus terlebih dahulu menginstall aplikasi tambahan.Salah satu aplikasi tambahan yang bisa kamu install yaitu bernama Call Recorder Cube ACR.Call Recorder Cube ACR adalah aplikasi gratis yang bisa membantu kamu merekam percakapan pada aplikasi WhatsApp dengan hasil rekaman yang jernih.Berikut ini cara merekam telepon Whatsapp di HP Android dengan aplikasi Call Recorder Cube ACR:Cara Melakukan Video Call dan Telepon di WhatsApp WebBerikut cara melakukan video call dan voice call (telepon) di WhatsApp Web atau WA Web, semudah versi mobile.Yakni menggunakan fitur terbaru video call/voice call.Seperti namanya, fitur video call/voice call memungkinkan pengguna WhatsApp untuk melakukan panggilan suara (voice call) atau video (video call) melalui platform komputer laptop atau desktop.Namun panggilan kelompok (group) belum bisa dilakukan.Untuk melakukan video call/voice call di WhatsApp desktop, pengguna dapat mengaksesnya melalui dua ikon baru yang terletak di samping kiri fitur Search, yang memiliki ikon menyerupai kaca pembesar."
"Dengan keberangkaan timnas U-23 Indonesia menuju Kamboja itu, maka PSSI akan melepas pemain pagi Jumat (10/2/2022).“Aturan resmi tim sudah berada di Kamboja empat hari sebelum laga pertama. Itu sebabnya tim akan jalan tanggal 11 Februari,” ucapnya.Lebih lanjut, Yunus Nusi pun berbicara terkait target timnas U-23 Indonesia pada ajang ini.Pratama Arhan dkk ditargetkan untuk bisa meraih gelar jawara pada ajang ini.Hal ini sebab timnas U-23 datang menuju Kamboja dengan title juara bertahan pada Piala AFF U-23 2019.Maka dari itu, diharapkan para pemain tetap bisa membawa trofi juara ke Tanah Air nantinya.Ditambah lagi pemain yang ada di timnas U-23 ini tak berbeda jauh dari skuad yang tampil di Piala AFF 2020 di Singapura lalu.Oleh karena itu harapan di pundak skuad timnas U-23 pun semakin tinggi.“Apalagi materi pemain ini mayoritas diambil dari Piala AFF 2022 lalu. Itu artinya sudah ada chemistry diantara mereka,” tuturnya."
"SURYA.CO.ID -  Bonek (suporter Persebaya) langsung memberikan sambutan meriah pada William Akio begitu dikabarkan pemain asal Sudan tersebut akan merabat ke Persebaya Surabaya.Selain William Akio, Persebaya juga dirumorkan akan mendatangkan pemain asing lagi dari Jepang, yakni Sho Yamamoto.Bagaimana statistik William Akio dan Sho Yamamoto? Simak ulasannya berikut ini.Simak pula ambisi pelatih Persebaya Aji Santoso yang ingin menorehkan tinta emas bersama tim kebanggaan Arek-Arek Suroboyo, kendati sejumlah pemain bintangnya hengkang.Seperti diberitakan, William Akio akan mengisi slot pemain asing Persebaya Surabaya untuk musim depan.Mengingat, Persebaya Surabaya baru memiliki satu pemain asing berposisi sebagai bek yaitu Leonardo Lelis.William Akio bermain di klub kasta pertama Liga Candana yaitu Valour FC.Selama membela Valour FC, William Akio mampu menorehkan 8 gol dan 4 assist dalam 30 pertandingan.Sedangkan, kontrak William Akio dengan Valour FC baru selesai pada 30 November 2022 mendatang.Baru sebatas rumor, pendukung Persebaya Surabaya yang tergabung dalam Bonek langsung menyerbu William Akio.Tepatnya melalui unggahan terakhir Instagram pribadi @williamakio pada Sabtu (9/4/2022).Bonek banyak yang memberikan komentar dengan mengajak William Akio bergabung Persebaya Surabaya.""Welcome to Persebaya..WANI,"" komentar akun @sadat.alif.""Welcome To Persebaya Brother @williamakio,"" tulis akun @vjdonie_."
"SURYA.co.id - Sebuah video yang merekam aksi Mayjen TNI Kunto Arief Wibowo baru-baru ini viral dan jadi sorotan publik.Pasalnya, jenderal bintang 2 itu tampak santai makan di warung pinggir jalan diteman beberapa anak buahnya.Profil dan biodata Mayjen TNI Kunto Arief Wibowo bisa dilihat di akhir artikel ini.Video tersebut diunggah di akun YouTube 5Detik Channel.Tampak Mayjen TNI Kunto Arief Wibowo makan malam di warung pinggir jalan.Meski dengan menu sederhana, ia tampak menikmatinya.Sebab hal ini menjadi momen penuh dengan kebersamaan dengan anak buahnya.Ternyata, video tersebut diambil saat Mayjen TNI Kunto menjabat sebagai Pangdiv 3 Kostrad.""Kita makan malam bersama Panglima divisi 3 Kostrad,"" ujar si perekam.""Dengan menu sederhana tapi penuh dengan kebersamaan,"" lanjutnya.Tak cuma manikmati makanan, Mayjen TNI Kunto ternyata juga memanggil pengamen untuk menyanyikan beberapa lagu.>>>Berikut video selengkapnyaBiodata Mayjen TNI Kunto Arief WibowoMelansir dari Wikipedia, Brigjen TNI Kunto Arief Wibowo lahir di Surabaya, Jawa Timur pada 15 Maret 1971."
"SURYA.CO.ID, SURABAYA - Berikut ini update bursa transfer pemain Persebaya Surabaya setelah manajemen dihujani kritik Bonek (suporter Persebaya), lantaran banyak pemain bintang hengkang.Info terbaru, Persebaya mengincar dua pemain hebat yang kini tengah merumput di liga Eropa.Simak pula di artikel ini tekad Mochammad Zaenuri, mantan kapten Persela Lamongan setelah dipastikan bergabung Persebaya.Ya, Persebaya Surabaya dikabarkan akan mendatangkan dua pemain asing dari Eropa di bursa transfer Liga 1 Indonesia. Sejauh ini Persebaya Surabaya sudah mengumukan secara resmi tiga pemain barunya untuk mempersiapkan Liga 1 2022 musim depan.Ketiga pemain baru tersebut adalah Andre Oktaviansyah, Leo Lelis dan Mochammad Zaenuri.Pelatih Persebaya Surabaya Aji Santoso mengatakan bahwa timnya sedang mengincar dua pemain asing dari Eropa di Bursa Transfer Liga 1 Indonesia.Dilansir dari Transfermarkt, Minggu, (10/4/2022), rencana untuk mendapatkan dua pemain Eropa merupakan jawaban atas derasnya kritikan Bonek terhadap Persebaya.Mengingat banyaknya pemain inti yang keluar meninggalkan Persebaya Surabaya di bursa transfer Liga 1 Indonesia.Di dalam YouTube official Persebaya Surabaya, Aji Santoso menjelaskan sudah mendekati dua pemain lagi.Dua pemain tersebut dikatakan Aji masuk dalam bidikan Persebaya untuk Liga 1 musim depan.Namun pihaknya masih belum bisa mengumumkan karena dua pemain ini masih membela klubnya yang saat ini masih bermain di Eropa.Aji Santoso juga sudah mengumumkan secara resmi ke media, bahwa Persebaya akan mulai melakukan latihan perdananya pada 9 Mei 2022 mendatang.“Yang pasti saya sudah berbicara ke manajemen bahwa latihan awal pada tanggal segitu,” kata Aji."
"SURYA.co.id - Nagita Slavina menunjukkan reaksi ketus saat menerima video call dari Raffi Ahmad dan Nagita Slavina.Bahkan wnaita yang akrab disapa Gigi itu melontarkan jawaban-jawaban menohok.Diketahui, Raffi Ahmad lagi-lagi diterpa isu tak sedap.Untuk kali kedua, suami Nagita Slavina itu diisukan melakukan perselingkuhan dengan seorang perempuan.Perempuan yang diduga menjadi selingkuhan Raffi Ahmad adalah Nita Gunawan, seorang selebgram.Untuk meredam isu tersebut, Raffi Ahmad sempat memberikan bantahan dalam sebuah kesempatan.Pun Raffi mencoba menjelaskan isu tidak benar itu pada Nagita Slavina.Berikut reaksi ketus Gigi melansir dari tayangan YouTube Trans TV Official, Sabtu (9/2/2022).1. Matikan video callSaat bersama Nita Gunawan dan Ruben Onsu, Raffi Ahmad mencoba menghubungi sang istri lewat panggilan video call.Raffi seolah ingin membuktikan rumah tangganya dengan Nagita Slavina tengah baik-baik saja.""Aku video call Nagita,"" kata Raffi dalam tayangan YouTube Trans TV Official, Sabtu (9/4/2022).""Sayang lagi apa?"" tanya Raffi.""Mau tau aja,"" jawab Nagita singkat."
اُصَلِّى فَرْضَ المَغْرِبِ ثَلاَثَ رَكَعَاتٍ مُسْتَقْبِلَ الْقِبْلَةِ اَدَاءً مَأْمُوْمًا ِللهِ تَعَالَىushalli fardhal maghribi tsalatsa raka'aatim mustaqbilal-qiblati adaa'an ma'muman lillaahi ta'aalaa.Artinya:Aku sengaja shalat fardhu maghrib tiga raka'at menghadap kiblat sebagai makmum karena Allah.Bacaan niat shalat maghrib saat menjadi imamاُصَلِّى فَرْضَ المَغْرِبِ ثَلاَثَ رَكَعَاتٍ مُسْتَقْبِلَ الْقِبْلَةِ اَدَاءً اِمَامًا ِللهِ تَعَالَىushalli fardhal maghribi tsalatsa raka'aatim mustaqbilal-qiblati adaa'an imaman lillaahi ta'aalaa.Artinya:Aku menyengaja shalat fardhu maghrib 3 raka'at menghadap kiblat sebagai imam karena Allah.Perhatian:• * Adaa-an: Bila shalat sendiri• * Imaaman : Bila shalat sebagai imam• * Ma'muuman : Bila shalat sebagai makmum2. Takbiratul ikhram
"SURYA.co.id - Berikut profil dan biodata Mayjen TNI Darmono Susastro, Aspers KSAD Jenderal Dudung Abdurachman yang baru saja naik pangkat.Diketahui, Kepala Staf Angkatan Darat (Kasad) Jenderal TNI Dudung Abdurachman memimpin acara laporan korps kenaikan pangkat 19 orang Pati TNI AD bertempat di Aula GPH. Jatikusumo, Markas Besar Angkatan Darat (Mabesad), Jakarta, Rabu (6/4/2022).Mengawali sambutannya, Kasad mengucapkan selamat kepada Mayjen TNI Darmono Susastro sebagai asisten personel Kasad beserta 18 Perwira Tinggi TNI AD atas kenaikan pangkat satu tingkat lebih tinggi dari pangkat semula, begitu juga kepada para istri yang telah setia mendampingi para suami mencapai kesuksesan yang diraih saat ini.“Keberhasilan suami tidak terlepas dari doa dan dukungan yang diberikan oleh istri dan keluarga.Kenaikan pangkat sebagai bentuk penghargaan serta penghormatan atas prestasi dan dedikasi dalam melaksanakan setiap tugas serta amanah dari Tuhan Yang Maha Esa yang harus disyukuri dan dipertanggungjawabkan, “ tutur Kasad dalam amanatnya.Kasad berpesan, agar apa yang diperoleh saat ini tidak menjadikan para perwira lekas berpuas hati, namun justru semakin meningkatkan kualitas dan kapasitas pengabdian yang terbaik kepada bangsa dan negara.“Kenaikan pangkat hendaknya disikapi dengan penuh rasa syukur, rendah hati, arif dan bijaksana serta senantiasa memohon ridho Tuhan Yang Maha Kuasa.Agar diberikan kekuatan dan kemampuan untuk dapat mempertanggungjawabkan amanah dan kepercayaan tersebut dengan sebaik-baiknya,"" tegas Kasad.Lantas, seperti apa profil dan biodata Mayjen TNI Darmono Susastro?Melansir dari Wikipedia, Mayjen TNI Darmono Susastro adalah seorang perwira tinggi TNI-AD yang sejak 25 Februari 2022 mengemban amanat sebagai Asisten Personil Kasad.Darmono, merupakan lulusan Akmil tahun 1988 ini dari kecabangan Infanteri.Jabatan terakhir jenderal bintang dua ini adalah Kepala Staf Komando Daerah Militer III/Siliwangi.Riwayat Jabatan:Naik Pangkat, Kapendam V/Brawijaya Gelar Doa Bersama"
"SURYA.co.id | SURABAYA – Wuling Motors (Wuling) melanjutkan rangkaian peluncuran dari MPV terbarunya, New Cortez, Innovating Comfort Zone di Tunjungan Plaza 3, Surabaya.MPV Wuling ini telah dilengkapi oleh inovasi modern yakni Wuling Indonesian Command (WIND) dan Internet of Vehicle (IoV) yang membuatnya disematkan Wuling Silver Logo. Terdapat 2 varian yang dihadirkan Wuling untuk New Cortez yaitu CE dan EX. Wuling meniagakan New Cortez dengan special launch price mulai Rp280.800.000. (dengan subsidi PPnBM Wuling).“Wuling terus berinovasi memberikan yang terbaik bagi konsumen. Sejalan dengan semangat ‘Drive for a Better Life’, Wuling bangga menghadirkan New Cortez di Surabaya. New Cortez, Smart MPV dengan WIND dan IoV yang memberikan pengalaman berkendara berbeda. Didukung kenyamanan berkelas dan fitur lengkap, diharapkan New Cortez disambut hangat di Surabaya dan sekitarnya. Mari kunjungi pameran Wuling di Tunjungan Plaza 3 untuk melihat langsung New Cortez hingga 10 April 2022,” jelas Edison, Regional Sales Area Manager Wuling Motors.Sebagai Smart MPV, New Cortez merupakan model kedua yang dilengkapi oleh IoV atau Internet of Vehicle. Inovasi ini menghubungkan pengguna dan kendaraan melalui jaringan internet. IoV dapat mengoperasikan berbagai fitur canggih, mulai dari Vehicle Remote Control sebagai kendali jarak jauh kendaraan dengan smartphone.New Cortez juga diakomodasi dengan Wuling Indonesian Command (WIND). WIND memungkinkan pengguna untuk menyalakan, mematikan, atau mengoperasikan beragam fitur kendaraan via perintah suara berbahasa Indonesia.Mendukung inovasi di New Cortez, Wuling mengaplikasikan Head Unit berukuran 10.25”. Perangkat ini tidak hanya sebagai perangkat hiburan dalam perjalanan, namun juga memiliki berbagai fungsi mulai dari koneksi Mirrolink nirkabel, USB Fast Charging, Internet Connectivity, Navigasi hingga dengan pengaturan kendaraan.Wuling melakukan penyegaran pada sisi interior New Cortez. Dengan bangku yang makin nyaman dan multipurpose seat tray yang dapat digunakan dalam keperluan perjalanan keluarga atau bisnis. Lalu, panel bertekstur marmer gelap yang berada di bagian dashboard dan panel pintu serta penggunaan premium black semi-leather seat.Wuling New Cortez didukung oleh mesin bensin 1.5L dengan turbocharged. Kemampuannya memproduksi daya maksimal 140 HP dan menyajikan torsi 250 Nm. Kompetensi tersebut disalurkan via transmisi Continous Variable Transmission (CVT).MPV Wuling terbaru ini pun dibekali dengan fitur keselamatan lengkap untuk memberikan kenyamanan dan keamanan dalam berkendara.Ada 4 pilihan warna New Cortez yaitu Pristine White, Dazzling Silver, Aurora Silver dan Starry Black. MPV terbaru ini turut didukung layanan purnajual yang lengkap mulai dari garansi umum kendaraan 3 tahun atau 100.000 kilometer, garansi komponen utama mesin dan transmisi selama 5 tahun atau 100.000 kilometer, gratis biaya jasa servis berkala sampai 50.000 kilometer atau 4 tahun, tentunya syarat dan ketentuan berlaku. * Harga Spesial LaunchingDengan Subsidi PPnBM Wuling*New Cortez CE"
